image,stem,prefix,number,source_split,group_id,group_size,upstream_splits,is_upstream_leak,proposed_split
WEB07239.jpg,WEB07239,WEB,7239,train,grp_web_single_WEB07239,1,train,0,train
WEB07240.jpg,WEB07240,WEB,7240,train,grp_web_single_WEB07240,1,train,0,train
WEB07241.jpg,WEB07241,WEB,7241,train,grp_web_single_WEB07241,1,train,0,train
WEB07242.jpg,WEB07242,WEB,7242,train,grp_web_single_WEB07242,1,train,0,train
WEB07243.jpg,WEB07243,WEB,7243,train,grp_web_single_WEB07243,1,train,0,train
WEB07244.jpg,WEB07244,WEB,7244,train,grp_web_single_WEB07244,1,train,0,train
WEB07245.jpg,WEB07245,WEB,7245,train,grp_web_single_WEB07245,1,train,0,train
WEB07246.jpg,WEB07246,WEB,7246,train,grp_web_single_WEB07246,1,train,0,train
WEB07247.jpg,WEB07247,WEB,7247,train,grp_web_single_WEB07247,1,train,0,train
WEB07248.jpg,WEB07248,WEB,7248,val,grp_web_single_WEB07248,1,val,0,val
WEB07249.jpg,WEB07249,WEB,7249,val,grp_web_single_WEB07249,1,val,0,val
WEB07250.jpg,WEB07250,WEB,7250,train,grp_web_single_WEB07250,1,train,0,train
WEB07251.jpg,WEB07251,WEB,7251,train,grp_web_single_WEB07251,1,train,0,train
WEB07252.jpg,WEB07252,WEB,7252,train,grp_web_single_WEB07252,1,train,0,train
WEB07253.jpg,WEB07253,WEB,7253,train,grp_web_single_WEB07253,1,train,0,train
WEB07254.jpg,WEB07254,WEB,7254,train,grp_web_single_WEB07254,1,train,0,train
WEB07255.jpg,WEB07255,WEB,7255,train,grp_web_single_WEB07255,1,train,0,train
WEB07256.jpg,WEB07256,WEB,7256,train,grp_web_single_WEB07256,1,train,0,train
WEB07257.jpg,WEB07257,WEB,7257,train,grp_web_single_WEB07257,1,train,0,train
WEB07258.jpg,WEB07258,WEB,7258,train,grp_web_single_WEB07258,1,train,0,train
WEB07259.jpg,WEB07259,WEB,7259,train,grp_web_single_WEB07259,1,train,0,train
WEB07260.jpg,WEB07260,WEB,7260,train,grp_web_single_WEB07260,1,train,0,train
WEB07261.jpg,WEB07261,WEB,7261,train,grp_web_single_WEB07261,1,train,0,train
WEB07262.jpg,WEB07262,WEB,7262,train,grp_web_single_WEB07262,1,train,0,train
WEB07263.jpg,WEB07263,WEB,7263,train,grp_web_00724,3,train+val,1,train
WEB07264.jpg,WEB07264,WEB,7264,val,grp_web_00724,3,train+val,1,train
WEB07265.jpg,WEB07265,WEB,7265,train,grp_web_00724,3,train+val,1,train
WEB07266.jpg,WEB07266,WEB,7266,train,grp_web_single_WEB07266,1,train,0,train
WEB07267.jpg,WEB07267,WEB,7267,train,grp_web_single_WEB07267,1,train,0,train
WEB07268.jpg,WEB07268,WEB,7268,val,grp_web_01198,2,train+val,1,val
WEB07269.jpg,WEB07269,WEB,7269,train,grp_web_01198,2,train+val,1,val
WEB07270.jpg,WEB07270,WEB,7270,train,grp_web_single_WEB07270,1,train,0,train
WEB07271.jpg,WEB07271,WEB,7271,train,grp_web_single_WEB07271,1,train,0,train
WEB07272.jpg,WEB07272,WEB,7272,train,grp_web_single_WEB07272,1,train,0,train
WEB07273.jpg,WEB07273,WEB,7273,train,grp_web_single_WEB07273,1,train,0,train
WEB07274.jpg,WEB07274,WEB,7274,train,grp_web_single_WEB07274,1,train,0,train
WEB07275.jpg,WEB07275,WEB,7275,train,grp_web_single_WEB07275,1,train,0,train
WEB07276.jpg,WEB07276,WEB,7276,val,grp_web_single_WEB07276,1,val,0,val
WEB07277.jpg,WEB07277,WEB,7277,train,grp_web_single_WEB07277,1,train,0,train
WEB07278.jpg,WEB07278,WEB,7278,train,grp_web_single_WEB07278,1,train,0,train
WEB07279.jpg,WEB07279,WEB,7279,train,grp_web_single_WEB07279,1,train,0,train
WEB07280.jpg,WEB07280,WEB,7280,val,grp_web_single_WEB07280,1,val,0,val
WEB07281.jpg,WEB07281,WEB,7281,train,grp_web_single_WEB07281,1,train,0,train
WEB07282.jpg,WEB07282,WEB,7282,train,grp_web_single_WEB07282,1,train,0,train
WEB07283.jpg,WEB07283,WEB,7283,train,grp_web_single_WEB07283,1,train,0,train
WEB07284.jpg,WEB07284,WEB,7284,train,grp_web_single_WEB07284,1,train,0,train
WEB07285.jpg,WEB07285,WEB,7285,train,grp_web_01197,2,train,0,train
WEB07286.jpg,WEB07286,WEB,7286,train,grp_web_01197,2,train,0,train
WEB07287.jpg,WEB07287,WEB,7287,train,grp_web_single_WEB07287,1,train,0,train
WEB07288.jpg,WEB07288,WEB,7288,train,grp_web_single_WEB07288,1,train,0,train
WEB07289.jpg,WEB07289,WEB,7289,train,grp_web_single_WEB07289,1,train,0,train
WEB07290.jpg,WEB07290,WEB,7290,val,grp_web_single_WEB07290,1,val,0,val
WEB07291.jpg,WEB07291,WEB,7291,train,grp_web_single_WEB07291,1,train,0,train
WEB07292.jpg,WEB07292,WEB,7292,val,grp_web_single_WEB07292,1,val,0,val
WEB07293.jpg,WEB07293,WEB,7293,train,grp_web_single_WEB07293,1,train,0,train
WEB07294.jpg,WEB07294,WEB,7294,train,grp_web_single_WEB07294,1,train,0,train
WEB07295.jpg,WEB07295,WEB,7295,val,grp_web_single_WEB07295,1,val,0,val
WEB07296.jpg,WEB07296,WEB,7296,train,grp_web_single_WEB07296,1,train,0,train
WEB07297.jpg,WEB07297,WEB,7297,train,grp_web_single_WEB07297,1,train,0,train
WEB07298.jpg,WEB07298,WEB,7298,train,grp_web_single_WEB07298,1,train,0,train
WEB07299.jpg,WEB07299,WEB,7299,train,grp_web_single_WEB07299,1,train,0,train
WEB07300.jpg,WEB07300,WEB,7300,train,grp_web_single_WEB07300,1,train,0,train
WEB07301.jpg,WEB07301,WEB,7301,val,grp_web_single_WEB07301,1,val,0,val
WEB07302.jpg,WEB07302,WEB,7302,train,grp_web_single_WEB07302,1,train,0,train
WEB07303.jpg,WEB07303,WEB,7303,train,grp_web_single_WEB07303,1,train,0,train
WEB07304.jpg,WEB07304,WEB,7304,val,grp_web_single_WEB07304,1,val,0,val
WEB07305.jpg,WEB07305,WEB,7305,train,grp_web_single_WEB07305,1,train,0,train
WEB07306.jpg,WEB07306,WEB,7306,train,grp_web_single_WEB07306,1,train,0,train
WEB07307.jpg,WEB07307,WEB,7307,train,grp_web_single_WEB07307,1,train,0,train
WEB07308.jpg,WEB07308,WEB,7308,train,grp_web_single_WEB07308,1,train,0,train
WEB07309.jpg,WEB07309,WEB,7309,val,grp_web_single_WEB07309,1,val,0,val
WEB07310.jpg,WEB07310,WEB,7310,train,grp_web_single_WEB07310,1,train,0,train
WEB07311.jpg,WEB07311,WEB,7311,train,grp_web_single_WEB07311,1,train,0,train
WEB07312.jpg,WEB07312,WEB,7312,train,grp_web_single_WEB07312,1,train,0,train
WEB07313.jpg,WEB07313,WEB,7313,train,grp_web_single_WEB07313,1,train,0,train
WEB07314.jpg,WEB07314,WEB,7314,train,grp_web_single_WEB07314,1,train,0,train
WEB07315.jpg,WEB07315,WEB,7315,train,grp_web_single_WEB07315,1,train,0,train
WEB07316.jpg,WEB07316,WEB,7316,train,grp_web_single_WEB07316,1,train,0,train
WEB07317.jpg,WEB07317,WEB,7317,train,grp_web_single_WEB07317,1,train,0,train
WEB07318.jpg,WEB07318,WEB,7318,train,grp_web_single_WEB07318,1,train,0,train
WEB07319.jpg,WEB07319,WEB,7319,val,grp_web_single_WEB07319,1,val,0,val
WEB07320.jpg,WEB07320,WEB,7320,train,grp_web_single_WEB07320,1,train,0,train
WEB07321.jpg,WEB07321,WEB,7321,train,grp_web_single_WEB07321,1,train,0,train
WEB07322.jpg,WEB07322,WEB,7322,train,grp_web_single_WEB07322,1,train,0,train
WEB07323.jpg,WEB07323,WEB,7323,train,grp_web_single_WEB07323,1,train,0,train
WEB07324.jpg,WEB07324,WEB,7324,train,grp_web_single_WEB07324,1,train,0,train
WEB07325.jpg,WEB07325,WEB,7325,val,grp_web_single_WEB07325,1,val,0,val
WEB07326.jpg,WEB07326,WEB,7326,train,grp_web_single_WEB07326,1,train,0,train
WEB07327.jpg,WEB07327,WEB,7327,train,grp_web_single_WEB07327,1,train,0,train
WEB07328.jpg,WEB07328,WEB,7328,train,grp_web_single_WEB07328,1,train,0,train
WEB07329.jpg,WEB07329,WEB,7329,train,grp_web_single_WEB07329,1,train,0,train
WEB07330.jpg,WEB07330,WEB,7330,val,grp_web_single_WEB07330,1,val,0,val
WEB07331.jpg,WEB07331,WEB,7331,train,grp_web_single_WEB07331,1,train,0,train
WEB07332.jpg,WEB07332,WEB,7332,val,grp_web_single_WEB07332,1,val,0,val
WEB07333.jpg,WEB07333,WEB,7333,train,grp_web_single_WEB07333,1,train,0,train
WEB07334.jpg,WEB07334,WEB,7334,train,grp_web_single_WEB07334,1,train,0,train
WEB07335.jpg,WEB07335,WEB,7335,train,grp_web_single_WEB07335,1,train,0,train
WEB07336.jpg,WEB07336,WEB,7336,val,grp_web_single_WEB07336,1,val,0,val
WEB07337.jpg,WEB07337,WEB,7337,train,grp_web_single_WEB07337,1,train,0,train
WEB07338.jpg,WEB07338,WEB,7338,train,grp_web_single_WEB07338,1,train,0,train
WEB07339.jpg,WEB07339,WEB,7339,val,grp_web_single_WEB07339,1,val,0,val
WEB07340.jpg,WEB07340,WEB,7340,train,grp_web_single_WEB07340,1,train,0,train
WEB07341.jpg,WEB07341,WEB,7341,val,grp_web_single_WEB07341,1,val,0,val
WEB07342.jpg,WEB07342,WEB,7342,train,grp_web_single_WEB07342,1,train,0,train
WEB07343.jpg,WEB07343,WEB,7343,train,grp_web_single_WEB07343,1,train,0,train
WEB07344.jpg,WEB07344,WEB,7344,train,grp_web_single_WEB07344,1,train,0,train
WEB07345.jpg,WEB07345,WEB,7345,train,grp_web_single_WEB07345,1,train,0,train
WEB07346.jpg,WEB07346,WEB,7346,val,grp_web_single_WEB07346,1,val,0,val
WEB07347.jpg,WEB07347,WEB,7347,train,grp_web_single_WEB07347,1,train,0,train
WEB07348.jpg,WEB07348,WEB,7348,train,grp_web_single_WEB07348,1,train,0,train
WEB07349.jpg,WEB07349,WEB,7349,val,grp_web_single_WEB07349,1,val,0,val
WEB07350.jpg,WEB07350,WEB,7350,val,grp_web_single_WEB07350,1,val,0,val
WEB07351.jpg,WEB07351,WEB,7351,train,grp_web_single_WEB07351,1,train,0,train
WEB07352.jpg,WEB07352,WEB,7352,train,grp_web_single_WEB07352,1,train,0,train
WEB07353.jpg,WEB07353,WEB,7353,train,grp_web_single_WEB07353,1,train,0,train
WEB07354.jpg,WEB07354,WEB,7354,train,grp_web_single_WEB07354,1,train,0,train
WEB07355.jpg,WEB07355,WEB,7355,train,grp_web_single_WEB07355,1,train,0,train
WEB07356.jpg,WEB07356,WEB,7356,train,grp_web_single_WEB07356,1,train,0,train
WEB07357.jpg,WEB07357,WEB,7357,train,grp_web_single_WEB07357,1,train,0,train
WEB07358.jpg,WEB07358,WEB,7358,train,grp_web_single_WEB07358,1,train,0,train
WEB07359.jpg,WEB07359,WEB,7359,train,grp_web_single_WEB07359,1,train,0,train
WEB07360.jpg,WEB07360,WEB,7360,val,grp_web_single_WEB07360,1,val,0,val
WEB07361.jpg,WEB07361,WEB,7361,val,grp_web_single_WEB07361,1,val,0,val
WEB07362.jpg,WEB07362,WEB,7362,train,grp_web_single_WEB07362,1,train,0,train
WEB07363.jpg,WEB07363,WEB,7363,val,grp_web_single_WEB07363,1,val,0,val
WEB07364.jpg,WEB07364,WEB,7364,val,grp_web_single_WEB07364,1,val,0,val
WEB07365.jpg,WEB07365,WEB,7365,train,grp_web_single_WEB07365,1,train,0,train
WEB07366.jpg,WEB07366,WEB,7366,train,grp_web_single_WEB07366,1,train,0,train
WEB07367.jpg,WEB07367,WEB,7367,train,grp_web_single_WEB07367,1,train,0,train
WEB07368.jpg,WEB07368,WEB,7368,train,grp_web_single_WEB07368,1,train,0,train
WEB07369.jpg,WEB07369,WEB,7369,val,grp_web_single_WEB07369,1,val,0,val
WEB07370.jpg,WEB07370,WEB,7370,train,grp_web_single_WEB07370,1,train,0,train
WEB07371.jpg,WEB07371,WEB,7371,train,grp_web_single_WEB07371,1,train,0,train
WEB07372.jpg,WEB07372,WEB,7372,train,grp_web_single_WEB07372,1,train,0,train
WEB07373.jpg,WEB07373,WEB,7373,train,grp_web_single_WEB07373,1,train,0,train
WEB07374.jpg,WEB07374,WEB,7374,train,grp_web_single_WEB07374,1,train,0,train
WEB07375.jpg,WEB07375,WEB,7375,train,grp_web_single_WEB07375,1,train,0,train
WEB07376.jpg,WEB07376,WEB,7376,train,grp_web_single_WEB07376,1,train,0,train
WEB07377.jpg,WEB07377,WEB,7377,train,grp_web_single_WEB07377,1,train,0,train
WEB07378.jpg,WEB07378,WEB,7378,train,grp_web_single_WEB07378,1,train,0,train
WEB07379.jpg,WEB07379,WEB,7379,train,grp_web_single_WEB07379,1,train,0,train
WEB07380.jpg,WEB07380,WEB,7380,train,grp_web_single_WEB07380,1,train,0,train
WEB07381.jpg,WEB07381,WEB,7381,train,grp_web_single_WEB07381,1,train,0,train
WEB07382.jpg,WEB07382,WEB,7382,val,grp_web_single_WEB07382,1,val,0,val
WEB07383.jpg,WEB07383,WEB,7383,train,grp_web_single_WEB07383,1,train,0,train
WEB07384.jpg,WEB07384,WEB,7384,train,grp_web_single_WEB07384,1,train,0,train
WEB07385.jpg,WEB07385,WEB,7385,train,grp_web_single_WEB07385,1,train,0,train
WEB07386.jpg,WEB07386,WEB,7386,train,grp_web_single_WEB07386,1,train,0,train
WEB07387.jpg,WEB07387,WEB,7387,train,grp_web_single_WEB07387,1,train,0,train
WEB07388.jpg,WEB07388,WEB,7388,val,grp_web_single_WEB07388,1,val,0,val
WEB07389.jpg,WEB07389,WEB,7389,train,grp_web_single_WEB07389,1,train,0,train
WEB07390.jpg,WEB07390,WEB,7390,train,grp_web_single_WEB07390,1,train,0,train
WEB07391.jpg,WEB07391,WEB,7391,val,grp_web_single_WEB07391,1,val,0,val
WEB07392.jpg,WEB07392,WEB,7392,train,grp_web_single_WEB07392,1,train,0,train
WEB07393.jpg,WEB07393,WEB,7393,train,grp_web_single_WEB07393,1,train,0,train
WEB07394.jpg,WEB07394,WEB,7394,val,grp_web_single_WEB07394,1,val,0,val
WEB07395.jpg,WEB07395,WEB,7395,train,grp_web_single_WEB07395,1,train,0,train
WEB07396.jpg,WEB07396,WEB,7396,train,grp_web_single_WEB07396,1,train,0,train
WEB07397.jpg,WEB07397,WEB,7397,val,grp_web_single_WEB07397,1,val,0,val
WEB07398.jpg,WEB07398,WEB,7398,train,grp_web_single_WEB07398,1,train,0,train
WEB07399.jpg,WEB07399,WEB,7399,train,grp_web_single_WEB07399,1,train,0,train
WEB07400.jpg,WEB07400,WEB,7400,train,grp_web_single_WEB07400,1,train,0,train
WEB07401.jpg,WEB07401,WEB,7401,train,grp_web_single_WEB07401,1,train,0,train
WEB07402.jpg,WEB07402,WEB,7402,train,grp_web_single_WEB07402,1,train,0,train
WEB07403.jpg,WEB07403,WEB,7403,train,grp_web_single_WEB07403,1,train,0,train
WEB07404.jpg,WEB07404,WEB,7404,train,grp_web_single_WEB07404,1,train,0,train
WEB07405.jpg,WEB07405,WEB,7405,train,grp_web_single_WEB07405,1,train,0,train
WEB07406.jpg,WEB07406,WEB,7406,train,grp_web_single_WEB07406,1,train,0,train
WEB07407.jpg,WEB07407,WEB,7407,train,grp_web_single_WEB07407,1,train,0,train
WEB07408.jpg,WEB07408,WEB,7408,train,grp_web_single_WEB07408,1,train,0,train
WEB07409.jpg,WEB07409,WEB,7409,train,grp_web_single_WEB07409,1,train,0,train
WEB07410.jpg,WEB07410,WEB,7410,train,grp_web_single_WEB07410,1,train,0,train
WEB07411.jpg,WEB07411,WEB,7411,val,grp_web_single_WEB07411,1,val,0,val
WEB07412.jpg,WEB07412,WEB,7412,train,grp_web_single_WEB07412,1,train,0,train
WEB07413.jpg,WEB07413,WEB,7413,train,grp_web_single_WEB07413,1,train,0,train
WEB07414.jpg,WEB07414,WEB,7414,train,grp_web_single_WEB07414,1,train,0,train
WEB07415.jpg,WEB07415,WEB,7415,train,grp_web_single_WEB07415,1,train,0,train
WEB07416.jpg,WEB07416,WEB,7416,train,grp_web_single_WEB07416,1,train,0,train
WEB07417.jpg,WEB07417,WEB,7417,train,grp_web_single_WEB07417,1,train,0,train
WEB07418.jpg,WEB07418,WEB,7418,train,grp_web_single_WEB07418,1,train,0,train
WEB07419.jpg,WEB07419,WEB,7419,train,grp_web_single_WEB07419,1,train,0,train
WEB07420.jpg,WEB07420,WEB,7420,train,grp_web_single_WEB07420,1,train,0,train
WEB07421.jpg,WEB07421,WEB,7421,val,grp_web_single_WEB07421,1,val,0,val
WEB07422.jpg,WEB07422,WEB,7422,train,grp_web_single_WEB07422,1,train,0,train
WEB07423.jpg,WEB07423,WEB,7423,train,grp_web_single_WEB07423,1,train,0,train
WEB07424.jpg,WEB07424,WEB,7424,train,grp_web_single_WEB07424,1,train,0,train
WEB07425.jpg,WEB07425,WEB,7425,train,grp_web_single_WEB07425,1,train,0,train
WEB07426.jpg,WEB07426,WEB,7426,train,grp_web_single_WEB07426,1,train,0,train
WEB07427.jpg,WEB07427,WEB,7427,train,grp_web_single_WEB07427,1,train,0,train
WEB07428.jpg,WEB07428,WEB,7428,train,grp_web_single_WEB07428,1,train,0,train
WEB07429.jpg,WEB07429,WEB,7429,train,grp_web_single_WEB07429,1,train,0,train
WEB07430.jpg,WEB07430,WEB,7430,train,grp_web_single_WEB07430,1,train,0,train
WEB07431.jpg,WEB07431,WEB,7431,train,grp_web_single_WEB07431,1,train,0,train
WEB07432.jpg,WEB07432,WEB,7432,train,grp_web_single_WEB07432,1,train,0,train
WEB07433.jpg,WEB07433,WEB,7433,train,grp_web_single_WEB07433,1,train,0,train
WEB07434.jpg,WEB07434,WEB,7434,val,grp_web_single_WEB07434,1,val,0,val
WEB07435.jpg,WEB07435,WEB,7435,train,grp_web_single_WEB07435,1,train,0,train
WEB07436.jpg,WEB07436,WEB,7436,train,grp_web_single_WEB07436,1,train,0,train
WEB07437.jpg,WEB07437,WEB,7437,val,grp_web_single_WEB07437,1,val,0,val
WEB07438.jpg,WEB07438,WEB,7438,train,grp_web_single_WEB07438,1,train,0,train
WEB07439.jpg,WEB07439,WEB,7439,train,grp_web_single_WEB07439,1,train,0,train
WEB07440.jpg,WEB07440,WEB,7440,train,grp_web_single_WEB07440,1,train,0,train
WEB07441.jpg,WEB07441,WEB,7441,val,grp_web_single_WEB07441,1,val,0,val
WEB07442.jpg,WEB07442,WEB,7442,val,grp_web_single_WEB07442,1,val,0,val
WEB07443.jpg,WEB07443,WEB,7443,train,grp_web_single_WEB07443,1,train,0,train
WEB07444.jpg,WEB07444,WEB,7444,train,grp_web_single_WEB07444,1,train,0,train
WEB07445.jpg,WEB07445,WEB,7445,train,grp_web_single_WEB07445,1,train,0,train
WEB07446.jpg,WEB07446,WEB,7446,train,grp_web_single_WEB07446,1,train,0,train
WEB07447.jpg,WEB07447,WEB,7447,train,grp_web_single_WEB07447,1,train,0,train
WEB07448.jpg,WEB07448,WEB,7448,train,grp_web_single_WEB07448,1,train,0,train
WEB07449.jpg,WEB07449,WEB,7449,train,grp_web_single_WEB07449,1,train,0,train
WEB07450.jpg,WEB07450,WEB,7450,train,grp_web_single_WEB07450,1,train,0,train
WEB07451.jpg,WEB07451,WEB,7451,train,grp_web_single_WEB07451,1,train,0,train
WEB07452.jpg,WEB07452,WEB,7452,val,grp_web_single_WEB07452,1,val,0,val
WEB07453.jpg,WEB07453,WEB,7453,train,grp_web_single_WEB07453,1,train,0,train
WEB07454.jpg,WEB07454,WEB,7454,train,grp_web_single_WEB07454,1,train,0,train
WEB07455.jpg,WEB07455,WEB,7455,train,grp_web_single_WEB07455,1,train,0,train
WEB07456.jpg,WEB07456,WEB,7456,train,grp_web_single_WEB07456,1,train,0,train
WEB07457.jpg,WEB07457,WEB,7457,val,grp_web_single_WEB07457,1,val,0,val
WEB07458.jpg,WEB07458,WEB,7458,train,grp_web_single_WEB07458,1,train,0,train
WEB07459.jpg,WEB07459,WEB,7459,val,grp_web_single_WEB07459,1,val,0,val
WEB07460.jpg,WEB07460,WEB,7460,train,grp_web_single_WEB07460,1,train,0,train
WEB07461.jpg,WEB07461,WEB,7461,val,grp_web_single_WEB07461,1,val,0,val
WEB07462.jpg,WEB07462,WEB,7462,train,grp_web_single_WEB07462,1,train,0,train
WEB07463.jpg,WEB07463,WEB,7463,train,grp_web_single_WEB07463,1,train,0,train
WEB07464.jpg,WEB07464,WEB,7464,train,grp_web_single_WEB07464,1,train,0,train
WEB07465.jpg,WEB07465,WEB,7465,train,grp_web_single_WEB07465,1,train,0,train
WEB07466.jpg,WEB07466,WEB,7466,train,grp_web_single_WEB07466,1,train,0,train
WEB07467.jpg,WEB07467,WEB,7467,train,grp_web_single_WEB07467,1,train,0,train
WEB07468.jpg,WEB07468,WEB,7468,val,grp_web_single_WEB07468,1,val,0,val
WEB07469.jpg,WEB07469,WEB,7469,train,grp_web_single_WEB07469,1,train,0,train
WEB07470.jpg,WEB07470,WEB,7470,train,grp_web_single_WEB07470,1,train,0,train
WEB07471.jpg,WEB07471,WEB,7471,train,grp_web_single_WEB07471,1,train,0,train
WEB07472.jpg,WEB07472,WEB,7472,train,grp_web_single_WEB07472,1,train,0,train
WEB07473.jpg,WEB07473,WEB,7473,train,grp_web_single_WEB07473,1,train,0,train
WEB07474.jpg,WEB07474,WEB,7474,val,grp_web_single_WEB07474,1,val,0,val
WEB07475.jpg,WEB07475,WEB,7475,val,grp_web_single_WEB07475,1,val,0,val
WEB07476.jpg,WEB07476,WEB,7476,train,grp_web_single_WEB07476,1,train,0,train
WEB07477.jpg,WEB07477,WEB,7477,train,grp_web_single_WEB07477,1,train,0,train
WEB07478.jpg,WEB07478,WEB,7478,train,grp_web_single_WEB07478,1,train,0,train
WEB07479.jpg,WEB07479,WEB,7479,val,grp_web_single_WEB07479,1,val,0,val
WEB07480.jpg,WEB07480,WEB,7480,train,grp_web_single_WEB07480,1,train,0,train
WEB07481.jpg,WEB07481,WEB,7481,train,grp_web_single_WEB07481,1,train,0,train
WEB07482.jpg,WEB07482,WEB,7482,val,grp_web_single_WEB07482,1,val,0,val
WEB07483.jpg,WEB07483,WEB,7483,val,grp_web_single_WEB07483,1,val,0,val
WEB07484.jpg,WEB07484,WEB,7484,train,grp_web_single_WEB07484,1,train,0,train
WEB07485.jpg,WEB07485,WEB,7485,train,grp_web_single_WEB07485,1,train,0,train
WEB07486.jpg,WEB07486,WEB,7486,train,grp_web_single_WEB07486,1,train,0,train
WEB07487.jpg,WEB07487,WEB,7487,train,grp_web_single_WEB07487,1,train,0,train
WEB07488.jpg,WEB07488,WEB,7488,train,grp_web_single_WEB07488,1,train,0,train
WEB07489.jpg,WEB07489,WEB,7489,train,grp_web_single_WEB07489,1,train,0,train
WEB07490.jpg,WEB07490,WEB,7490,train,grp_web_single_WEB07490,1,train,0,train
WEB07491.jpg,WEB07491,WEB,7491,train,grp_web_single_WEB07491,1,train,0,train
WEB07492.jpg,WEB07492,WEB,7492,train,grp_web_single_WEB07492,1,train,0,train
WEB07493.jpg,WEB07493,WEB,7493,train,grp_web_single_WEB07493,1,train,0,train
WEB07494.jpg,WEB07494,WEB,7494,train,grp_web_single_WEB07494,1,train,0,train
WEB07495.jpg,WEB07495,WEB,7495,train,grp_web_single_WEB07495,1,train,0,train
WEB07496.jpg,WEB07496,WEB,7496,train,grp_web_single_WEB07496,1,train,0,train
WEB07497.jpg,WEB07497,WEB,7497,train,grp_web_single_WEB07497,1,train,0,train
WEB07498.jpg,WEB07498,WEB,7498,train,grp_web_single_WEB07498,1,train,0,train
WEB07499.jpg,WEB07499,WEB,7499,train,grp_web_01239,2,train,0,train
WEB07500.jpg,WEB07500,WEB,7500,train,grp_web_single_WEB07500,1,train,0,train
WEB07501.jpg,WEB07501,WEB,7501,train,grp_web_single_WEB07501,1,train,0,train
WEB07502.jpg,WEB07502,WEB,7502,train,grp_web_single_WEB07502,1,train,0,train
WEB07503.jpg,WEB07503,WEB,7503,train,grp_web_single_WEB07503,1,train,0,train
WEB07504.jpg,WEB07504,WEB,7504,train,grp_web_single_WEB07504,1,train,0,train
WEB07505.jpg,WEB07505,WEB,7505,train,grp_web_single_WEB07505,1,train,0,train
WEB07506.jpg,WEB07506,WEB,7506,train,grp_web_single_WEB07506,1,train,0,train
WEB07507.jpg,WEB07507,WEB,7507,train,grp_web_single_WEB07507,1,train,0,train
WEB07508.jpg,WEB07508,WEB,7508,train,grp_web_single_WEB07508,1,train,0,train
WEB07509.jpg,WEB07509,WEB,7509,train,grp_web_single_WEB07509,1,train,0,train
WEB07510.jpg,WEB07510,WEB,7510,val,grp_web_single_WEB07510,1,val,0,val
WEB07511.jpg,WEB07511,WEB,7511,train,grp_web_single_WEB07511,1,train,0,train
WEB07512.jpg,WEB07512,WEB,7512,train,grp_web_single_WEB07512,1,train,0,train
WEB07513.jpg,WEB07513,WEB,7513,train,grp_web_single_WEB07513,1,train,0,train
WEB07514.jpg,WEB07514,WEB,7514,train,grp_web_single_WEB07514,1,train,0,train
WEB07515.jpg,WEB07515,WEB,7515,train,grp_web_single_WEB07515,1,train,0,train
WEB07516.jpg,WEB07516,WEB,7516,train,grp_web_single_WEB07516,1,train,0,train
WEB07517.jpg,WEB07517,WEB,7517,train,grp_web_single_WEB07517,1,train,0,train
WEB07518.jpg,WEB07518,WEB,7518,train,grp_web_single_WEB07518,1,train,0,train
WEB07519.jpg,WEB07519,WEB,7519,val,grp_web_single_WEB07519,1,val,0,val
WEB07520.jpg,WEB07520,WEB,7520,train,grp_web_single_WEB07520,1,train,0,train
WEB07521.jpg,WEB07521,WEB,7521,train,grp_web_single_WEB07521,1,train,0,train
WEB07522.jpg,WEB07522,WEB,7522,train,grp_web_single_WEB07522,1,train,0,train
WEB07523.jpg,WEB07523,WEB,7523,val,grp_web_single_WEB07523,1,val,0,val
WEB07524.jpg,WEB07524,WEB,7524,train,grp_web_single_WEB07524,1,train,0,train
WEB07525.jpg,WEB07525,WEB,7525,train,grp_web_single_WEB07525,1,train,0,train
WEB07526.jpg,WEB07526,WEB,7526,train,grp_web_single_WEB07526,1,train,0,train
WEB07527.jpg,WEB07527,WEB,7527,train,grp_web_single_WEB07527,1,train,0,train
WEB07528.jpg,WEB07528,WEB,7528,train,grp_web_single_WEB07528,1,train,0,train
WEB07529.jpg,WEB07529,WEB,7529,val,grp_web_single_WEB07529,1,val,0,val
WEB07530.jpg,WEB07530,WEB,7530,val,grp_web_single_WEB07530,1,val,0,val
WEB07531.jpg,WEB07531,WEB,7531,train,grp_web_single_WEB07531,1,train,0,train
WEB07532.jpg,WEB07532,WEB,7532,val,grp_web_single_WEB07532,1,val,0,val
WEB07533.jpg,WEB07533,WEB,7533,val,grp_web_single_WEB07533,1,val,0,val
WEB07534.jpg,WEB07534,WEB,7534,train,grp_web_single_WEB07534,1,train,0,train
WEB07535.jpg,WEB07535,WEB,7535,val,grp_web_single_WEB07535,1,val,0,val
WEB07536.jpg,WEB07536,WEB,7536,val,grp_web_single_WEB07536,1,val,0,val
WEB07537.jpg,WEB07537,WEB,7537,train,grp_web_single_WEB07537,1,train,0,train
WEB07538.jpg,WEB07538,WEB,7538,train,grp_web_single_WEB07538,1,train,0,train
WEB07539.jpg,WEB07539,WEB,7539,val,grp_web_single_WEB07539,1,val,0,val
WEB07540.jpg,WEB07540,WEB,7540,train,grp_web_single_WEB07540,1,train,0,train
WEB07541.jpg,WEB07541,WEB,7541,train,grp_web_single_WEB07541,1,train,0,train
WEB07542.jpg,WEB07542,WEB,7542,val,grp_web_single_WEB07542,1,val,0,val
